# Engine name: 
# Thu Sep 4 20:35:05 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.2500    265.0000      3.0000     10.0000   1007.0636   3485.5603     24.9034      1.1906      1.1239   1704.2503    258.4643    292.1608      1.4873      1.6812      1.0000 
     3.2500    272.0000      3.0000     10.0000   1007.0636   3489.4097     24.9123      1.1906      1.1240   1704.8205    259.4190    292.9256      1.4923      1.6850      1.0000 
     3.2500    279.0000      3.0000     10.0000   1007.0636   3493.1654     24.9211      1.1906      1.1241   1705.3759    260.3448    293.6682      1.4971      1.6887      1.0000 
     3.2500    286.0000      3.0000     10.0000   1007.0636   3496.8318     24.9296      1.1906      1.1242   1705.9174    261.2433    294.3899      1.5018      1.6923      1.0000 
     3.2500    293.0000      3.0000     10.0000   1007.0636   3500.4131     24.9380      1.1906      1.1243   1706.4455    262.1160    295.0918      1.5063      1.6958      1.0000 
     3.2500    300.0000      3.0000     10.0000   1007.0636   3503.9133     24.9462      1.1906      1.1245   1706.9610    262.9642    295.7748      1.5108      1.6993      1.0000 
     3.2500    307.0000      3.0000     10.0000   1007.0636   3507.3360     24.9542      1.1906      1.1246   1707.4645    263.7891    296.4399      1.5150      1.7026      1.0000 
     3.2500    314.0000      3.0000     10.0000   1007.0636   3510.6846     24.9620      1.1906      1.1247   1707.9564    264.5919    297.0880      1.5192      1.7058      1.0000 
     3.2500    321.0000      3.0000     10.0000   1007.0636   3513.9623     24.9697      1.1905      1.1248   1708.4373    265.3738    297.7198      1.5233      1.7089      1.0000 
     3.2500    328.0000      3.0000     10.0000   1007.0636   3517.1721     24.9772      1.1905      1.1249   1708.9076    266.1356    298.3361      1.5272      1.7120      1.0000 
     3.2500    335.0000      3.0000     10.0000   1007.0636   3520.3169     24.9845      1.1905      1.1250   1709.3679    266.8784    298.9376      1.5311      1.7150      1.0000 
     3.2500    342.0000      3.0000     10.0000   1007.0636   3523.3992     24.9918      1.1905      1.1250   1709.8184    267.6029    299.5249      1.5348      1.7179      1.0000 
     3.2500    349.0000      3.0000     10.0000   1007.0636   3526.4214     24.9988      1.1905      1.1251   1710.2597    268.3101    300.0988      1.5385      1.7208      1.0000 
     3.2500    356.0000      3.0000     10.0000   1007.0636   3529.3861     25.0058      1.1905      1.1252   1710.6921    269.0007    300.6596      1.5421      1.7236      1.0000 
     3.2500    363.0000      3.0000     10.0000   1007.0636   3532.2952     25.0126      1.1905      1.1253   1711.1159    269.6754    301.2081      1.5455      1.7263      1.0000 
     3.2500    370.0000      3.0000     10.0000   1007.0636   3535.1510     25.0193      1.1905      1.1254   1711.5315    270.3348    301.7446      1.5490      1.7289      1.0000 
     3.2500    377.0000      3.0000     10.0000   1007.0636   3537.9553     25.0259      1.1905      1.1255   1711.9392    270.9797    302.2697      1.5523      1.7315      1.0000 
     3.2500    384.0000      3.0000     10.0000   1007.0636   3540.7100     25.0324      1.1905      1.1256   1712.3392    271.6105    302.7838      1.5555      1.7341      1.0000 
     3.2500    391.0000      3.0000     10.0000   1007.0636   3543.4169     25.0387      1.1905      1.1257   1712.7318    272.2279    303.2873      1.5587      1.7365      1.0000 
     3.2500    398.0000      3.0000     10.0000   1007.0636   3546.0776     25.0450      1.1905      1.1257   1713.1174    272.8324    303.7807      1.5618      1.7390      1.0000 
     3.2500    405.0000      3.0000     10.0000   1007.0636   3548.6937     25.0511      1.1905      1.1258   1713.4961    273.4244    304.2643      1.5649      1.7414      1.0000 
     3.2500    412.0000      3.0000     10.0000   1007.0636   3551.2667     25.0572      1.1905      1.1259   1713.8683    274.0045    304.7385      1.5678      1.7437      1.0000 
     3.2500    419.0000      3.0000     10.0000   1007.0636   3553.7980     25.0632      1.1905      1.1260   1714.2340    274.5731    305.2036      1.5708      1.7460      1.0000 
     3.2500    426.0000      3.0000     10.0000   1007.0636   3556.2889     25.0690      1.1905      1.1260   1714.5935    275.1305    305.6599      1.5736      1.7482      1.0000 
     3.2500    433.0000      3.0000     10.0000   1007.0636   3558.7408     25.0748      1.1905      1.1261   1714.9471    275.6773    306.1078      1.5764      1.7504      1.0000 
     3.2500    440.0000      3.0000     10.0000   1007.0636   3561.1548     25.0805      1.1905      1.1262   1715.2949    276.2137    306.5475      1.5792      1.7526      1.0000 
     3.2500    447.0000      3.0000     10.0000   1007.0636   3563.5322     25.0861      1.1905      1.1263   1715.6372    276.7402    306.9793      1.5819      1.7547      1.0000 
     3.2500    454.0000      3.0000     10.0000   1007.0636   3565.8741     25.0916      1.1905      1.1263   1715.9740    277.2571    307.4034      1.5845      1.7568      1.0000 
     3.2500    461.0000      3.0000     10.0000   1007.0636   3568.1814     25.0971      1.1905      1.1264   1716.3055    277.7646    307.8202      1.5871      1.7588      1.0000 
     3.2500    468.0000      3.0000     10.0000   1007.0636   3570.4553     25.1024      1.1905      1.1265   1716.6320    278.2632    308.2299      1.5896      1.7608      1.0000 
     3.2500    475.0000      3.0000     10.0000   1007.0636   3572.6967     25.1077      1.1905      1.1265   1716.9535    278.7531    308.6326      1.5921      1.7628      1.0000 
     3.2500    482.0000      3.0000     10.0000   1007.0636   3574.9065     25.1130      1.1905      1.1266   1717.2702    279.2346    309.0286      1.5946      1.7647      1.0000 
     3.2500    489.0000      3.0000     10.0000   1007.0636   3577.0856     25.1181      1.1905      1.1267   1717.5822    279.7079    309.4182      1.5970      1.7666      1.0000 
     3.2500    496.0000      3.0000     10.0000   1007.0636   3579.2350     25.1232      1.1905      1.1267   1717.8898    280.1733    309.8014      1.5994      1.7685      1.0000 
     3.2500    503.0000      3.0000     10.0000   1007.0636   3581.3553     25.1282      1.1905      1.1268   1718.1929    280.6310    310.1785      1.6017      1.7704      1.0000 
     3.2500    510.0000      3.0000     10.0000   1007.0636   3583.4473     25.1332      1.1905      1.1269   1718.4917    281.0814    310.5498      1.6040      1.7722      1.0000 
     3.2500    517.0000      3.0000     10.0000   1007.0636   3585.5119     25.1380      1.1905      1.1269   1718.7864    281.5245    310.9152      1.6063      1.7739      1.0000 
     3.2500    524.0000      3.0000     10.0000   1007.0636   3587.5498     25.1429      1.1904      1.1270   1719.0771    281.9606    311.2751      1.6085      1.7757      1.0000 
     3.2500    531.0000      3.0000     10.0000   1007.0636   3589.5616     25.1476      1.1904      1.1270   1719.3638    282.3900    311.6295      1.6107      1.7774      1.0000 
     3.2500    538.0000      3.0000     10.0000   1007.0636   3591.5480     25.1523      1.1904      1.1271   1719.6467    282.8128    311.9786      1.6128      1.7791      1.0000 
     3.3000     90.0000      3.0000     10.0000   1007.8223   3327.7855     24.6618      1.1906      1.1188   1676.0730    213.2947    257.2907      1.2480      1.5054      1.0000 
     3.3000     97.0000      3.0000     10.0000   1007.8223   3338.3198     24.6859      1.1905      1.1191   1677.7240    216.7600    259.8188      1.2670      1.5187      1.0000 
     3.3000    104.0000      3.0000     10.0000   1007.8223   3348.1533     24.7084      1.1905      1.1194   1679.2591    219.9239    262.1494      1.2843      1.5309      1.0000 
     3.3000    111.0000      3.0000     10.0000   1007.8223   3357.3751     24.7295      1.1905      1.1197   1680.6936    222.8317    264.3095      1.3002      1.5422      1.0000 
     3.3000    118.0000      3.0000     10.0000   1007.8223   3366.0583     24.7494      1.1905      1.1200   1682.0396    225.5194    266.3208      1.3148      1.5527      1.0000 
     3.3000    125.0000      3.0000     10.0000   1007.8223   3374.2634     24.7683      1.1905      1.1203   1683.3074    228.0160    268.2014      1.3284      1.5625      1.0000 
     3.3000    132.0000      3.0000     10.0000   1007.8223   3382.0413     24.7862      1.1905      1.1205   1684.5055    230.3453    269.9662      1.3410      1.5717      1.0000 
     3.3000    139.0000      3.0000     10.0000   1007.8223   3389.4351     24.8032      1.1905      1.1208   1685.6412    232.5271    271.6280      1.3528      1.5803      1.0000 
     3.3000    146.0000      3.0000     10.0000   1007.8223   3396.4817     24.8195      1.1905      1.1210   1686.7206    234.5777    273.1973      1.3638      1.5884      1.0000 
     3.3000    153.0000      3.0000     10.0000   1007.8223   3403.2128     24.8350      1.1905      1.1212   1687.7489    236.5111    274.6834      1.3742      1.5960      1.0000 
     3.3000    160.0000      3.0000     10.0000   1007.8223   3409.6559     24.8499      1.1905      1.1214   1688.7307    238.3392    276.0942      1.3841      1.6033      1.0000 
     3.3000    167.0000      3.0000     10.0000   1007.8223   3415.8351     24.8642      1.1905      1.1216   1689.6701    240.0722    277.4365      1.3934      1.6102      1.0000 
     3.3000    174.0000      3.0000     10.0000   1007.8223   3421.7716     24.8780      1.1905      1.1218   1690.5705    241.7188    278.7163      1.4022      1.6168      1.0000 
     3.3000    181.0000      3.0000     10.0000   1007.8223   3427.4841     24.8912      1.1905      1.1220   1691.4350    243.2869    279.9389      1.4105      1.6230      1.0000 
     3.3000    188.0000      3.0000     10.0000   1007.8223   3432.9891     24.9040      1.1904      1.1221   1692.2664    244.7830    281.1087      1.4185      1.6290      1.0000 
     3.3000    195.0000      3.0000     10.0000   1007.8223   3438.3015     24.9163      1.1904      1.1223   1693.0669    246.2131    282.2301      1.4261      1.6347      1.0000 
     3.3000    202.0000      3.0000     10.0000   1007.8223   3443.4346     24.9282      1.1904      1.1225   1693.8389    247.5825    283.3065      1.4334      1.6402      1.0000 
     3.3000    209.0000      3.0000     10.0000   1007.8223   3448.4002     24.9398      1.1904      1.1226   1694.5843    248.8956    284.3413      1.4404      1.6455      1.0000 
     3.3000    216.0000      3.0000     10.0000   1007.8223   3453.2091     24.9510      1.1904      1.1228   1695.3049    250.1568    285.3373      1.4471      1.6506      1.0000 
     3.3000    223.0000      3.0000     10.0000   1007.8223   3457.8711     24.9618      1.1904      1.1229   1696.0021    251.3697    286.2973      1.4535      1.6554      1.0000 
     3.3000    230.0000      3.0000     10.0000   1007.8223   3462.3951     24.9724      1.1904      1.1231   1696.6776    252.5376    287.2235      1.4596      1.6601      1.0000 
     3.3000    237.0000      3.0000     10.0000   1007.8223   3466.7892     24.9826      1.1904      1.1232   1697.3325    253.6636    288.1182      1.4656      1.6647      1.0000 
     3.3000    244.0000      3.0000     10.0000   1007.8223   3471.0606     24.9926      1.1904      1.1233   1697.9681    254.7504    288.9833      1.4713      1.6690      1.0000 
     3.3000    251.0000      3.0000     10.0000   1007.8223   3475.2163     25.0023      1.1904      1.1235   1698.5854    255.8004    289.8206      1.4768      1.6733      1.0000 
     3.3000    258.0000      3.0000     10.0000   1007.8223   3479.2623     25.0118      1.1904      1.1236   1699.1856    256.8159    290.6317      1.4822      1.6773      1.0000 
     3.3000    265.0000      3.0000     10.0000   1007.8223   3483.2046     25.0210      1.1904      1.1237   1699.7695    257.7990    291.4182      1.4873      1.6813      1.0000 
     3.3000    272.0000      3.0000     10.0000   1007.8223   3487.0482     25.0300      1.1904      1.1238   1700.3379    258.7516    292.1813      1.4923      1.6851      1.0000 
     3.3000    279.0000      3.0000     10.0000   1007.8223   3490.7982     25.0388      1.1904      1.1239   1700.8916    259.6752    292.9224      1.4972      1.6889      1.0000 
     3.3000    286.0000      3.0000     10.0000   1007.8223   3494.4591     25.0474      1.1904      1.1240   1701.4315    260.5717    293.6426      1.5019      1.6925      1.0000 
     3.3000    293.0000      3.0000     10.0000   1007.8223   3498.0350     25.0558      1.1904      1.1242   1701.9581    261.4424    294.3431      1.5064      1.6960      1.0000 
     3.3000    300.0000      3.0000     10.0000   1007.8223   3501.5299     25.0640      1.1904      1.1243   1702.4720    262.2886    295.0247      1.5108      1.6994      1.0000 
     3.3000    307.0000      3.0000     10.0000   1007.8223   3504.9475     25.0720      1.1904      1.1244   1702.9740    263.1116    295.6884      1.5151      1.7027      1.0000 
     3.3000    314.0000      3.0000     10.0000   1007.8223   3508.2911     25.0798      1.1904      1.1245   1703.4644    263.9126    296.3352      1.5193      1.7060      1.0000 
     3.3000    321.0000      3.0000     10.0000   1007.8223   3511.5640     25.0875      1.1904      1.1246   1703.9439    264.6927    296.9657      1.5234      1.7091      1.0000 
     3.3000    328.0000      3.0000     10.0000   1007.8223   3514.7690     25.0951      1.1904      1.1247   1704.4128    265.4528    297.5808      1.5273      1.7122      1.0000 
     3.3000    335.0000      3.0000     10.0000   1007.8223   3517.9091     25.1025      1.1904      1.1248   1704.8717    266.1939    298.1811      1.5312      1.7152      1.0000 
     3.3000    342.0000      3.0000     10.0000   1007.8223   3520.9868     25.1097      1.1904      1.1249   1705.3209    266.9169    298.7673      1.5349      1.7181      1.0000 
