# Engine name: 
# Thu Sep 4 20:43:00 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     2.5500    125.0000      3.0000     10.0000      0.0000   3115.4019     25.9450      1.1583      1.1165   1581.9252    214.1949    251.8571      1.3278      1.5613      1.0000 
     2.5500    132.0000      3.0000     10.0000      0.0000   3121.3230     25.9599      1.1583      1.1167   1582.8495    216.3486    253.4649      1.3404      1.5704      1.0000 
     2.5500    139.0000      3.0000     10.0000      0.0000   3126.9424     25.9740      1.1583      1.1169   1583.7243    218.3641    254.9767      1.3521      1.5789      1.0000 
     2.5500    146.0000      3.0000     10.0000      0.0000   3132.2896     25.9875      1.1583      1.1172   1584.5546    220.2568    256.4026      1.3631      1.5869      1.0000 
     2.5500    153.0000      3.0000     10.0000      0.0000   3137.3896     26.0003      1.1584      1.1174   1585.3446    222.0400    257.7511      1.3735      1.5944      1.0000 
     2.5500    160.0000      3.0000     10.0000      0.0000   3142.2645     26.0126      1.1584      1.1176   1586.0980    223.7246    259.0295      1.3833      1.6015      1.0000 
     2.5500    167.0000      3.0000     10.0000      0.0000   3146.9332     26.0244      1.1584      1.1178   1586.8179    225.3202    260.2444      1.3925      1.6083      1.0000 
     2.5500    174.0000      3.0000     10.0000      0.0000   3151.4125     26.0357      1.1584      1.1179   1587.5071    226.8352    261.4011      1.4012      1.6148      1.0000 
     2.5500    181.0000      3.0000     10.0000      0.0000   3155.7171     26.0466      1.1584      1.1181   1588.1680    228.2767    262.5048      1.4096      1.6209      1.0000 
     2.5500    188.0000      3.0000     10.0000      0.0000   3159.8603     26.0570      1.1584      1.1183   1588.8029    229.6510    263.5595      1.4175      1.6268      1.0000 
     2.5500    195.0000      3.0000     10.0000      0.0000   3163.8536     26.0672      1.1584      1.1185   1589.4137    230.9636    264.5693      1.4250      1.6324      1.0000 
     2.5500    202.0000      3.0000     10.0000      0.0000   3167.7075     26.0769      1.1584      1.1186   1590.0021    232.2195    265.5375      1.4323      1.6378      1.0000 
     2.5500    209.0000      3.0000     10.0000      0.0000   3171.4314     26.0864      1.1584      1.1188   1590.5696    233.4230    266.4670      1.4392      1.6429      1.0000 
     2.5500    216.0000      3.0000     10.0000      0.0000   3175.0338     26.0955      1.1585      1.1189   1591.1176    234.5780    267.3607      1.4458      1.6478      1.0000 
     2.5500    223.0000      3.0000     10.0000      0.0000   3178.5224     26.1043      1.1585      1.1191   1591.6474    235.6879    268.2210      1.4521      1.6526      1.0000 
     2.5500    230.0000      3.0000     10.0000      0.0000   3181.9041     26.1129      1.1585      1.1192   1592.1602    236.7560    269.0501      1.4583      1.6572      1.0000 
     2.5500    237.0000      3.0000     10.0000      0.0000   3185.1853     26.1213      1.1585      1.1193   1592.6569    237.7849    269.8501      1.4641      1.6616      1.0000 
     2.5500    244.0000      3.0000     10.0000      0.0000   3188.3718     26.1294      1.1585      1.1195   1593.1386    238.7772    270.6226      1.4698      1.6658      1.0000 
     2.5500    251.0000      3.0000     10.0000      0.0000   3191.4688     26.1372      1.1585      1.1196   1593.6060    239.7354    271.3695      1.4753      1.6699      1.0000 
     2.5500    258.0000      3.0000     10.0000      0.0000   3194.4813     26.1449      1.1585      1.1197   1594.0600    240.6614    272.0922      1.4805      1.6739      1.0000 
     2.5500    265.0000      3.0000     10.0000      0.0000   3197.4137     26.1524      1.1585      1.1198   1594.5013    241.5571    272.7921      1.4856      1.6778      1.0000 
     2.5500    272.0000      3.0000     10.0000      0.0000   3200.2701     26.1596      1.1585      1.1199   1594.9306    242.4245    273.4706      1.4906      1.6815      1.0000 
     2.5500    279.0000      3.0000     10.0000      0.0000   3203.0545     26.1667      1.1585      1.1201   1595.3485    243.2650    274.1286      1.4954      1.6851      1.0000 
     2.5500    286.0000      3.0000     10.0000      0.0000   3205.7703     26.1737      1.1585      1.1202   1595.7556    244.0801    274.7675      1.5000      1.6886      1.0000 
     2.5500    293.0000      3.0000     10.0000      0.0000   3208.4208     26.1804      1.1586      1.1203   1596.1524    244.8713    275.3881      1.5045      1.6920      1.0000 
     2.5500    300.0000      3.0000     10.0000      0.0000   3211.0090     26.1870      1.1586      1.1204   1596.5393    245.6398    275.9913      1.5088      1.6953      1.0000 
     2.5500    307.0000      3.0000     10.0000      0.0000   3213.5379     26.1935      1.1586      1.1205   1596.9170    246.3867    276.5781      1.5131      1.6985      1.0000 
     2.5500    314.0000      3.0000     10.0000      0.0000   3216.0101     26.1998      1.1586      1.1206   1597.2857    247.1131    277.1493      1.5172      1.7016      1.0000 
     2.5500    321.0000      3.0000     10.0000      0.0000   3218.4280     26.2060      1.1586      1.1207   1597.6459    247.8201    277.7055      1.5212      1.7046      1.0000 
     2.5500    328.0000      3.0000     10.0000      0.0000   3220.7940     26.2120      1.1586      1.1208   1597.9979    248.5085    278.2475      1.5251      1.7076      1.0000 
     2.5500    335.0000      3.0000     10.0000      0.0000   3223.1102     26.2180      1.1586      1.1209   1598.3422    249.1792    278.7760      1.5288      1.7104      1.0000 
     2.5500    342.0000      3.0000     10.0000      0.0000   3225.3787     26.2238      1.1586      1.1210   1598.6790    249.8332    279.2915      1.5325      1.7132      1.0000 
     2.5500    349.0000      3.0000     10.0000      0.0000   3227.6014     26.2295      1.1586      1.1211   1599.0086    250.4710    279.7945      1.5361      1.7160      1.0000 
     2.5500    356.0000      3.0000     10.0000      0.0000   3229.7801     26.2350      1.1586      1.1212   1599.3314    251.0934    280.2857      1.5396      1.7186      1.0000 
     2.5500    363.0000      3.0000     10.0000      0.0000   3231.9165     26.2405      1.1586      1.1212   1599.6476    251.7012    280.7655      1.5431      1.7212      1.0000 
     2.5500    370.0000      3.0000     10.0000      0.0000   3234.0123     26.2459      1.1586      1.1213   1599.9574    252.2948    281.2345      1.5464      1.7238      1.0000 
     2.5500    377.0000      3.0000     10.0000      0.0000   3236.0688     26.2512      1.1586      1.1214   1600.2612    252.8749    281.6929      1.5497      1.7263      1.0000 
     2.5500    384.0000      3.0000     10.0000      0.0000   3238.0876     26.2563      1.1586      1.1215   1600.5590    253.4421    282.1413      1.5528      1.7287      1.0000 
     2.5500    391.0000      3.0000     10.0000      0.0000   3240.0700     26.2614      1.1586      1.1216   1600.8513    253.9968    282.5801      1.5560      1.7311      1.0000 
     2.5500    398.0000      3.0000     10.0000      0.0000   3242.0173     26.2664      1.1586      1.1217   1601.1380    254.5396    283.0095      1.5590      1.7334      1.0000 
     2.5500    405.0000      3.0000     10.0000      0.0000   3243.9307     26.2713      1.1587      1.1217   1601.4196    255.0709    283.4301      1.5620      1.7356      1.0000 
     2.5500    412.0000      3.0000     10.0000      0.0000   3245.8114     26.2762      1.1587      1.1218   1601.6960    255.5912    283.8420      1.5649      1.7379      1.0000 
     2.5500    419.0000      3.0000     10.0000      0.0000   3247.6604     26.2809      1.1587      1.1219   1601.9675    256.1008    284.2456      1.5678      1.7400      1.0000 
     2.5500    426.0000      3.0000     10.0000      0.0000   3249.4788     26.2856      1.1587      1.1220   1602.2344    256.6002    284.6413      1.5705      1.7422      1.0000 
     2.5500    433.0000      3.0000     10.0000      0.0000   3251.2676     26.2902      1.1587      1.1220   1602.4966    257.0897    285.0292      1.5733      1.7443      1.0000 
     2.5500    440.0000      3.0000     10.0000      0.0000   3253.0277     26.2947      1.1587      1.1221   1602.7544    257.5697    285.4097      1.5760      1.7463      1.0000 
     2.5500    447.0000      3.0000     10.0000      0.0000   3254.7600     26.2992      1.1587      1.1222   1603.0079    258.0405    285.7830      1.5786      1.7483      1.0000 
     2.5500    454.0000      3.0000     10.0000      0.0000   3256.4654     26.3036      1.1587      1.1222   1603.2573    258.5024    286.1493      1.5812      1.7503      1.0000 
     2.5500    461.0000      3.0000     10.0000      0.0000   3258.1447     26.3079      1.1587      1.1223   1603.5026    258.9557    286.5089      1.5837      1.7522      1.0000 
     2.5500    468.0000      3.0000     10.0000      0.0000   3259.7987     26.3122      1.1587      1.1224   1603.7441    259.4008    286.8620      1.5862      1.7541      1.0000 
     2.5500    475.0000      3.0000     10.0000      0.0000   3261.4281     26.3164      1.1587      1.1225   1603.9818    259.8378    287.2088      1.5886      1.7560      1.0000 
     2.5500    482.0000      3.0000     10.0000      0.0000   3263.0337     26.3205      1.1587      1.1225   1604.2158    260.2671    287.5496      1.5910      1.7578      1.0000 
     2.5500    489.0000      3.0000     10.0000      0.0000   3264.6160     26.3246      1.1587      1.1226   1604.4463    260.6888    287.8844      1.5934      1.7596      1.0000 
     2.5500    496.0000      3.0000     10.0000      0.0000   3266.1759     26.3286      1.1587      1.1226   1604.6733    261.1033    288.2135      1.5957      1.7614      1.0000 
     2.5500    503.0000      3.0000     10.0000      0.0000   3267.7139     26.3326      1.1587      1.1227   1604.8969    261.5107    288.5371      1.5979      1.7631      1.0000 
     2.5500    510.0000      3.0000     10.0000      0.0000   3269.2305     26.3365      1.1587      1.1228   1605.1173    261.9113    288.8553      1.6002      1.7648      1.0000 
     2.5500    517.0000      3.0000     10.0000      0.0000   3270.7265     26.3404      1.1587      1.1228   1605.3345    262.3053    289.1682      1.6024      1.7665      1.0000 
     2.5500    524.0000      3.0000     10.0000      0.0000   3272.2023     26.3442      1.1587      1.1229   1605.5486    262.6929    289.4761      1.6045      1.7681      1.0000 
     2.5500    531.0000      3.0000     10.0000      0.0000   3273.6585     26.3479      1.1587      1.1230   1605.7598    263.0741    289.7791      1.6066      1.7697      1.0000 
     2.5500    538.0000      3.0000     10.0000      0.0000   3275.0955     26.3516      1.1587      1.1230   1605.9680    263.4494    290.0773      1.6087      1.7713      1.0000 
     2.6000     90.0000      3.0000     10.0000      0.0000   3073.7654     25.9741      1.1575      1.1152   1571.0612    199.8642    241.0346      1.2476      1.5046      1.0000 
     2.6000     97.0000      3.0000     10.0000      0.0000   3081.7878     25.9942      1.1575      1.1156   1572.3309    203.0692    243.3416      1.2665      1.5177      1.0000 
     2.6000    104.0000      3.0000     10.0000      0.0000   3089.2598     26.0129      1.1575      1.1159   1573.5092    205.9924    245.4651      1.2838      1.5298      1.0000 
     2.6000    111.0000      3.0000     10.0000      0.0000   3096.2524     26.0305      1.1575      1.1162   1574.6082    208.6762    247.4301      1.2996      1.5410      1.0000 
     2.6000    118.0000      3.0000     10.0000      0.0000   3102.8235     26.0470      1.1576      1.1164   1575.6377    211.1544    249.2569      1.3142      1.5514      1.0000 
     2.6000    125.0000      3.0000     10.0000      0.0000   3109.0211     26.0626      1.1576      1.1167   1576.6057    213.4542    250.9624      1.3277      1.5610      1.0000 
     2.6000    132.0000      3.0000     10.0000      0.0000   3114.8854     26.0774      1.1576      1.1169   1577.5191    215.5979    252.5606      1.3403      1.5700      1.0000 
     2.6000    139.0000      3.0000     10.0000      0.0000   3120.4506     26.0914      1.1576      1.1172   1578.3835    217.6038    254.0632      1.3520      1.5785      1.0000 
     2.6000    146.0000      3.0000     10.0000      0.0000   3125.7457     26.1048      1.1576      1.1174   1579.2039    219.4874    255.4801      1.3630      1.5865      1.0000 
     2.6000    153.0000      3.0000     10.0000      0.0000   3130.7957     26.1176      1.1576      1.1176   1579.9843    221.2618    256.8200      1.3733      1.5940      1.0000 
     2.6000    160.0000      3.0000     10.0000      0.0000   3135.6223     26.1298      1.1576      1.1178   1580.7286    222.9381    258.0902      1.3831      1.6012      1.0000 
     2.6000    167.0000      3.0000     10.0000      0.0000   3140.2444     26.1415      1.1577      1.1180   1581.4397    224.5257    259.2971      1.3923      1.6079      1.0000 
     2.6000    174.0000      3.0000     10.0000      0.0000   3144.6787     26.1527      1.1577      1.1182   1582.1204    226.0330    260.4461      1.4010      1.6144      1.0000 
     2.6000    181.0000      3.0000     10.0000      0.0000   3148.9399     26.1635      1.1577      1.1183   1582.7732    227.4671    261.5422      1.4094      1.6205      1.0000 
     2.6000    188.0000      3.0000     10.0000      0.0000   3153.0408     26.1739      1.1577      1.1185   1583.4001    228.8342    262.5897      1.4173      1.6263      1.0000 
